"","SRR33445252","SRR33445253","SRR33445254","SRR33445260","SRR33445261","SRR33445262"
"ENSMUSG00000001103.7",4.72789677164967,17.6963115059106,15.529773754585,1.87313655208696,7.36650898346276,9.89523629542392
"ENSMUSG00000001105.15",851.794105484142,689.31434802694,673.738718876285,551.824292785865,584.678571254937,481.741390746939
"ENSMUSG00000001119.7",276.199242629276,306.388903096804,697.406432258309,408.49337072588,306.536082169855,296.48484038364
"ENSMUSG00000001120.15",40.0370522438592,22.3467564393747,72.0259717276369,36.810194268445,51.7215700300254,21.986503139937
"ENSMUSG00000001123.15",11654.303919341,9150.32985760472,12937.0897037247,10963.7743643411,12892.4859950749,15250.1738881062
"ENSMUSG00000001127.12",1446.56398981258,1551.38520463105,1279.89327845537,1505.22022103574,1624.56597268706,1615.5157215248
"ENSMUSG00000001128.7",743.523740220726,498.074671724282,936.227801181558,1210.84431559737,937.889430490967,864.883280537337
"ENSMUSG00000001134.9",230.283916917966,124.389070428596,191.345092581546,291.31236121668,204.032380469824,250.927641551758
"ENSMUSG00000001138.13",344.466824034882,554.044700658424,501.013009479833,288.086762056981,382.05505678745,550.728153089128
"ENSMUSG00000001143.13",602.985673794888,408.892482677369,534.635935476687,358.309191014752,594.845432537631,457.777168329953
"ENSMUSG00000001150.7",737.334430009675,614.96472214657,506.630255516656,811.399180867944,686.382839949259,681.160165823783
"ENSMUSG00000001151.10",402.951346048067,537.737260315881,449.093448374835,554.156116892128,358.946231096895,620.351371473799
"ENSMUSG00000001155.13",8344.36877929962,8222.60623977139,6352.3669372747,7849.73366998053,8042.20310539926,8005.43685286527
"ENSMUSG00000001156.9",330.719085432046,206.969560183526,163.419413861834,92.1817589139394,138.56439427506,235.431808409658
"ENSMUSG00000001157.13",295.562977928301,312.407392646856,228.295717955725,263.733159476942,179.810805373679,278.134509318809
"ENSMUSG00000001158.13",267.385462183467,288.715191574789,327.701498956104,276.542272198469,263.84923995736,335.630240581512
"ENSMUSG00000001166.17",11.5598737355067,7.40047747894672,19.1220253323796,30.2090596926034,12.5559985600502,21.231407275611
"ENSMUSG00000001173.15",188.825335420479,266.673631054483,191.24831203581,165.928336541241,209.273124899854,213.804483512217
"ENSMUSG00000001175.15",4554.11326627689,4763.62739911495,3604.05611449231,4358.51124325537,4351.06255236772,4966.58241179866
"ENSMUSG00000001211.15",5710.78727836766,6830.51179245092,6564.89387809802,5801.51686919687,6043.96303285221,6018.44377258723
"ENSMUSG00000001227.12",218.388759958319,218.185351852053,212.550011542865,206.383611203663,223.125449869577,164.505434439687
"ENSMUSG00000001228.14",49.1912078438657,12.3029601021595,128.027000023841,28.0386076183404,14.0968025754291,26.5993697336046
