"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection"
"Down-regulated",TRUE,0.011213804046648,769,127,13,0.102362204724409,0.0169050715214564,"GO:0019752","GO:BP","carboxylic acid metabolic process",24936,5632,"GO:0043436","IEA,IEA,IEA,ISS ISO IEA,ISS IEA,IEA,ISS,IEA,IDA,IEA,IMP IEA,IMP IGI IEA,IEA","ENSMUSG00000016756,ENSMUSG00000023057,ENSMUSG00000024665,ENSMUSG00000026348,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028603,ENSMUSG00000029752,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000038754,ENSMUSG00000046402,ENSMUSG00000097148"
"Down-regulated",TRUE,0.011213804046648,20,127,3,0.0236220472440945,0.15,"GO:0035634","GO:BP","response to stilbenoid",24936,8540,"GO:0042221","IEP,IEP,IEP","ENSMUSG00000032080,ENSMUSG00000038092,ENSMUSG00000041698"
"Down-regulated",TRUE,0.011213804046648,860,127,14,0.110236220472441,0.0162790697674419,"GO:0140546","GO:BP","defense response to symbiont",24936,18576,"GO:0098542","IEA,IEA,IEA,IEA,IEA,IEA,IDA IEA,IMP IEA,IEA,IEA,IMP,IDA,IEA,IDA IEA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000024411,ENSMUSG00000029656,ENSMUSG00000029771,ENSMUSG00000032080,ENSMUSG00000035031,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000076612,ENSMUSG00000076617,ENSMUSG00000078922"
"Down-regulated",TRUE,0.011213804046648,554,127,11,0.0866141732283465,0.01985559566787,"GO:0007169","GO:BP","cell surface receptor protein tyrosine kinase signaling pathway",24936,2599,"GO:0007167","IEA,ISO IEA,IDA IMP IGI ISO IEA,IGI,IDA,TAS IEA,IDA,IMP,IEA,ISS IEA,IEA","ENSMUSG00000000915,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000029254,ENSMUSG00000031465,ENSMUSG00000034220,ENSMUSG00000041567,ENSMUSG00000042379,ENSMUSG00000051225,ENSMUSG00000068747"
"Down-regulated",TRUE,0.011213804046648,19,127,3,0.0236220472440945,0.157894736842105,"GO:0010224","GO:BP","response to UV-B",24936,3835,"GO:0009411","IDA,IMP,IEA","ENSMUSG00000023067,ENSMUSG00000040681,ENSMUSG00000042436"
"Down-regulated",TRUE,0.011213804046648,53,127,4,0.031496062992126,0.0754716981132075,"GO:0031640","GO:BP","killing of cells of another organism",24936,6787,"GO:0001906;GO:0141061","IEA,IEA,IEA,IEA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031"
"Down-regulated",TRUE,0.011213804046648,20,127,3,0.0236220472440945,0.15,"GO:0098856","GO:BP","intestinal lipid absorption",24936,17673,"GO:0050892","IEA,IMP,IDA","ENSMUSG00000023057,ENSMUSG00000032080,ENSMUSG00000032083"
"Down-regulated",TRUE,0.011213804046648,49,127,4,0.031496062992126,0.0816326530612245,"GO:0006956","GO:BP","complement activation",24936,2456,"GO:0002252;GO:0002253;GO:0006959","IEA,IMP IEA,IEA,ISO IEA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031"
"Down-regulated",TRUE,0.011213804046648,382,127,9,0.0708661417322835,0.0235602094240838,"GO:0006869","GO:BP","lipid transport",24936,2401,"GO:0006810;GO:0010876","IEA,IEA,IEA,ISS IEA,IEA,IEA,IDA IMP ISS ISO IEA,IEA,IDA","ENSMUSG00000020681,ENSMUSG00000023057,ENSMUSG00000023073,ENSMUSG00000028603,ENSMUSG00000029822,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000054422,ENSMUSG00000062515"
"Down-regulated",TRUE,0.0114709218007076,54,127,4,0.031496062992126,0.0740740740740741,"GO:0141060","GO:BP","disruption of anatomical structure in another organism",24936,18750,"GO:0044419","IEA,IEA,IEA,IEA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031"
"Down-regulated",TRUE,0.0114709218007076,1110,127,16,0.125984251968504,0.0144144144144144,"GO:1901652","GO:BP","response to peptide",24936,20209,"GO:0042221","IEA,IEA,IEA,ISS IEA,IEA,IEA,IEA,IMP,IDA IEA,IEA,IDA ISS IEA,IMP,IDA,IDA IEA,IMP,IDA","ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000023274,ENSMUSG00000024411,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000029771,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000062515,ENSMUSG00000072849,ENSMUSG00000078817,ENSMUSG00000078922"
"Down-regulated",TRUE,0.012004578715727,890,127,14,0.110236220472441,0.0157303370786517,"GO:0098542","GO:BP","defense response to other organism",24936,17559,"GO:0006952;GO:0051707","IEA,IEA,IEA,IEA,IEA,IEA,IDA IEA,IMP IEA,IEA,IEA,IMP,IDA,IEA,IDA IEA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000024411,ENSMUSG00000029656,ENSMUSG00000029771,ENSMUSG00000032080,ENSMUSG00000035031,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000076612,ENSMUSG00000076617,ENSMUSG00000078922"
"Down-regulated",TRUE,0.012004578715727,783,127,13,0.102362204724409,0.016602809706258,"GO:0043436","GO:BP","oxoacid metabolic process",24936,10020,"GO:0006082","IEA,IEA,IEA,ISS ISO IEA,ISS IEA,IEA,ISS,IEA,IDA,IEA,IMP IEA,IMP IGI IEA,IEA","ENSMUSG00000016756,ENSMUSG00000023057,ENSMUSG00000024665,ENSMUSG00000026348,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028603,ENSMUSG00000029752,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000038754,ENSMUSG00000046402,ENSMUSG00000097148"
"Down-regulated",TRUE,0.0120066407211513,4373,127,39,0.307086614173228,0.00891836268008232,"GO:0048869","GO:BP","cellular developmental process",24936,12259,"GO:0009987;GO:0032502","IEA,IEP IEA,IEP,IEA,IEP ISS IEA,IMP,IEA,IDA,IEA,IDA,IGI,ISS IEA,IEA,IMP,IMP,IEA,IMP TAS,IMP,IMP,TAS IEA,IDA,IEA,ISS IEA,IEP ISS,IMP,IDA,IDA IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IDA,IDA IMP IEA,IMP NAS IEA,IDA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000012428,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000020681,ENSMUSG00000021594,ENSMUSG00000022215,ENSMUSG00000022762,ENSMUSG00000022971,ENSMUSG00000023067,ENSMUSG00000023274,ENSMUSG00000024421,ENSMUSG00000025270,ENSMUSG00000026043,ENSMUSG00000027965,ENSMUSG00000029254,ENSMUSG00000029417,ENSMUSG00000030137,ENSMUSG00000031465,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000032482,ENSMUSG00000034220,ENSMUSG00000038375,ENSMUSG00000039956,ENSMUSG00000041293,ENSMUSG00000042524,ENSMUSG00000044708,ENSMUSG00000046160,ENSMUSG00000046402,ENSMUSG00000049109,ENSMUSG00000053977,ENSMUSG00000056131,ENSMUSG00000058799,ENSMUSG00000062515,ENSMUSG00000068747,ENSMUSG00000069170,ENSMUSG00000078672"
"Down-regulated",TRUE,0.0120066407211513,4372,127,39,0.307086614173228,0.00892040256175663,"GO:0030154","GO:BP","cell differentiation",24936,6252,"GO:0048869","IEA,IEP IEA,IEP,IEA,IEP ISS IEA,IMP,IEA,IDA,IEA,IDA,IGI,ISS IEA,IEA,IMP,IMP,IEA,IMP TAS,IMP,IMP,TAS IEA,IDA,IEA,ISS IEA,IEP ISS,IMP,IDA,IDA IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IDA,IDA IMP IEA,IMP NAS IEA,IDA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000012428,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000020681,ENSMUSG00000021594,ENSMUSG00000022215,ENSMUSG00000022762,ENSMUSG00000022971,ENSMUSG00000023067,ENSMUSG00000023274,ENSMUSG00000024421,ENSMUSG00000025270,ENSMUSG00000026043,ENSMUSG00000027965,ENSMUSG00000029254,ENSMUSG00000029417,ENSMUSG00000030137,ENSMUSG00000031465,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000032482,ENSMUSG00000034220,ENSMUSG00000038375,ENSMUSG00000039956,ENSMUSG00000041293,ENSMUSG00000042524,ENSMUSG00000044708,ENSMUSG00000046160,ENSMUSG00000046402,ENSMUSG00000049109,ENSMUSG00000053977,ENSMUSG00000056131,ENSMUSG00000058799,ENSMUSG00000062515,ENSMUSG00000068747,ENSMUSG00000069170,ENSMUSG00000078672"
"Down-regulated",TRUE,0.0120066407211513,789,127,13,0.102362204724409,0.0164765525982256,"GO:0006082","GO:BP","organic acid metabolic process",24936,1846,"GO:0044281","IEA,IEA,IEA,ISS ISO IEA,ISS IEA,IEA,ISS,IEA,IDA,IEA,IMP IEA,IMP IGI IEA,IEA","ENSMUSG00000016756,ENSMUSG00000023057,ENSMUSG00000024665,ENSMUSG00000026348,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028603,ENSMUSG00000029752,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000038754,ENSMUSG00000046402,ENSMUSG00000097148"
"Down-regulated",TRUE,0.0124727968962364,23,127,3,0.0236220472440945,0.130434782608696,"GO:0035025","GO:BP","positive regulation of Rho protein signal transduction",24936,8192,"GO:0007266;GO:0035023;GO:0051057","IDA,IEA,IDA","ENSMUSG00000026043,ENSMUSG00000032083,ENSMUSG00000048376"
"Down-regulated",TRUE,0.0129718885922688,1382,127,18,0.141732283464567,0.0130246020260492,"GO:0009967","GO:BP","positive regulation of signal transduction",24936,3644,"GO:0007165;GO:0009966;GO:0010647;GO:0023056;GO:0048584","IEA,IEA,ISS IEA,IGI,IEA,IDA IEA,IDA,IEA,IEA,ISS IEA,IMP,IEA,IEA,IDA IGI ISS IEA,IMP,IDA,IDA,IEA","ENSMUSG00000000915,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000021453,ENSMUSG00000023274,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000041567,ENSMUSG00000042379,ENSMUSG00000042429,ENSMUSG00000048376,ENSMUSG00000049723,ENSMUSG00000053977,ENSMUSG00000069170,ENSMUSG00000078817"
"Down-regulated",TRUE,0.0135194716127259,406,127,9,0.0708661417322835,0.0221674876847291,"GO:0010876","GO:BP","lipid localization",24936,4255,"GO:0033036","IEA,IEA,IEA,ISS IEA,IEA,IEA,IDA IMP ISS ISO IEA,IEA,IDA","ENSMUSG00000020681,ENSMUSG00000023057,ENSMUSG00000023073,ENSMUSG00000028603,ENSMUSG00000029822,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000054422,ENSMUSG00000062515"
"Down-regulated",TRUE,0.0152022120064468,247,127,7,0.0551181102362205,0.0283400809716599,"GO:0046394","GO:BP","carboxylic acid biosynthetic process",24936,11314,"GO:0016053;GO:0019752","IEA,ISS IEA,IEA,IEA,IEA,IMP IEA,IEA","ENSMUSG00000024665,ENSMUSG00000026348,ENSMUSG00000027261,ENSMUSG00000029752,ENSMUSG00000032080,ENSMUSG00000038754,ENSMUSG00000046402"
"Down-regulated",TRUE,0.0152022120064468,818,127,13,0.102362204724409,0.0158924205378973,"GO:0030334","GO:BP","regulation of cell migration",24936,6339,"GO:0016477;GO:2000145","IEA,IEA,IEA,IEA,IMP ISS IEA,IEA,IMP,IMP,IEA,IDA ISS ISO IEA,IGI,IMP,IDA IEA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000021338,ENSMUSG00000024421,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000031465,ENSMUSG00000035042,ENSMUSG00000042429,ENSMUSG00000042524,ENSMUSG00000048376"
"Down-regulated",TRUE,0.0160053696676881,826,127,13,0.102362204724409,0.0157384987893462,"GO:0045087","GO:BP","innate immune response",24936,10511,"GO:0006955;GO:0140546","IEA,IEA,IEA,IEA,IEA,IEA,IDA IEA,IMP IEA,IEA,IEA,IMP,IEA,IDA IEA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000024411,ENSMUSG00000029656,ENSMUSG00000029771,ENSMUSG00000032080,ENSMUSG00000035031,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000076617,ENSMUSG00000078922"
"Down-regulated",TRUE,0.0160053696676881,251,127,7,0.0551181102362205,0.0278884462151394,"GO:0016053","GO:BP","organic acid biosynthetic process",24936,4843,"GO:0006082;GO:0044283","IEA,ISS IEA,IEA,IEA,IEA,IMP IEA,IEA","ENSMUSG00000024665,ENSMUSG00000026348,ENSMUSG00000027261,ENSMUSG00000029752,ENSMUSG00000032080,ENSMUSG00000038754,ENSMUSG00000046402"
"Down-regulated",TRUE,0.01728056656212,65,127,4,0.031496062992126,0.0615384615384615,"GO:0001960","GO:BP","negative regulation of cytokine-mediated signaling pathway",24936,556,"GO:0001959;GO:0009968;GO:0019221;GO:0060761","IMP,IEA,IEA,IMP","ENSMUSG00000029254,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000049723"
"Down-regulated",TRUE,0.0203345433571091,438,127,9,0.0708661417322835,0.0205479452054795,"GO:0019221","GO:BP","cytokine-mediated signaling pathway",24936,5275,"GO:0007166;GO:0071345","IEA,IEA,IEA,IEA,IMP,IDA IEA,IEA,ISS IEA,IMP","ENSMUSG00000020122,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000023274,ENSMUSG00000029254,ENSMUSG00000029771,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000049723"
"Down-regulated",TRUE,0.0203345433571091,191,127,6,0.047244094488189,0.031413612565445,"GO:0010810","GO:BP","regulation of cell-substrate adhesion",24936,4216,"GO:0030155;GO:0031589","IDA,IMP IEA,IDA,IEA,ISS,IEA","ENSMUSG00000001506,ENSMUSG00000021338,ENSMUSG00000031465,ENSMUSG00000032083,ENSMUSG00000032482,ENSMUSG00000049723"
"Down-regulated",TRUE,0.0203345433571091,1090,127,15,0.118110236220472,0.0137614678899083,"GO:0040011","GO:BP","locomotion",24936,9265,"GO:0008150","IEA,IEA,IEA,IEA,IMP ISS IEA,IEA,IMP,IMP,ISS IEA,IEA,IEA,IDA ISS ISO IEA,IGI,IMP,IDA IEA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000021338,ENSMUSG00000024421,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000029417,ENSMUSG00000031465,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000042429,ENSMUSG00000042524,ENSMUSG00000048376"
"Down-regulated",TRUE,0.0203345433571091,1337,127,17,0.133858267716535,0.012715033657442,"GO:0016477","GO:BP","cell migration",24936,4977,"GO:0048870","IEA,IEA,IMP IEA,IEA,IMP ISS IEA,IEA,IMP,IMP,IEA,IEA,IMP,IDA ISS ISO IEA,IGI,IMP,IDA IEA,IEA,IMP","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000021338,ENSMUSG00000024421,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000029417,ENSMUSG00000031465,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000042429,ENSMUSG00000042524,ENSMUSG00000048376,ENSMUSG00000049723,ENSMUSG00000078817"
"Down-regulated",TRUE,0.0203345433571091,69,127,4,0.031496062992126,0.0579710144927536,"GO:0060761","GO:BP","negative regulation of response to cytokine stimulus",24936,13892,"GO:0034097;GO:0048585;GO:0060759","IMP,IEA,IEA,IMP","ENSMUSG00000029254,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000049723"
"Down-regulated",TRUE,0.0203345433571091,4866,127,41,0.322834645669291,0.00842581175503494,"GO:0042221","GO:BP","response to chemical",24936,9400,"GO:0050896","IEA,IDA IEA,IEA,IDA ISS IEA,IMP,IEA,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IDA IMP IEA,IEA,ISS IEA,IDA IMP,ISS IEA,IDA IEA,IEA,IEP IEA,IEA,IDA ISS IEA,IEP,IMP,IEP IEA,IEA,IMP,IMP,IMP,IMP,IMP,IEA,IDA,ISS,IMP IEA,IDA,IDA IEA,IDA,IMP,IDA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000018339,ENSMUSG00000020122,ENSMUSG00000020681,ENSMUSG00000021594,ENSMUSG00000022620,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000023274,ENSMUSG00000024411,ENSMUSG00000024665,ENSMUSG00000025014,ENSMUSG00000026043,ENSMUSG00000027596,ENSMUSG00000028982,ENSMUSG00000029254,ENSMUSG00000029417,ENSMUSG00000029771,ENSMUSG00000031465,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000038092,ENSMUSG00000041567,ENSMUSG00000041698,ENSMUSG00000042429,ENSMUSG00000042638,ENSMUSG00000044708,ENSMUSG00000046402,ENSMUSG00000048376,ENSMUSG00000049723,ENSMUSG00000054422,ENSMUSG00000062515,ENSMUSG00000064294,ENSMUSG00000068747,ENSMUSG00000069170,ENSMUSG00000072849,ENSMUSG00000078672,ENSMUSG00000078817,ENSMUSG00000078922"
"Down-regulated",TRUE,0.0206135891193227,126,127,5,0.0393700787401575,0.0396825396825397,"GO:0016064","GO:BP","immunoglobulin mediated immune response",24936,4852,"GO:0019724","IEA,IEA,IEA,IEA,IDA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000076612"
"Down-regulated",TRUE,0.0206135891193227,445,127,9,0.0708661417322835,0.0202247191011236,"GO:0043434","GO:BP","response to peptide hormone",24936,10018,"GO:0009725;GO:1901698;GO:1901700","IEA,IEA,IMP,IEA,IMP,ISS IEA,IMP,IMP IEA,IDA IEA","ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020681,ENSMUSG00000021594,ENSMUSG00000026043,ENSMUSG00000028982,ENSMUSG00000041567,ENSMUSG00000068747,ENSMUSG00000072849"
"Down-regulated",TRUE,0.0211257324179948,357,127,8,0.062992125984252,0.0224089635854342,"GO:0006631","GO:BP","fatty acid metabolic process",24936,2221,"GO:0006629;GO:0032787","IEA,IEA,ISS IEA,IEA,ISS,IDA,IEA,IMP IEA","ENSMUSG00000023057,ENSMUSG00000024665,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028603,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000038754"
"Down-regulated",TRUE,0.0211257324179948,869,127,13,0.102362204724409,0.0149597238204833,"GO:2000145","GO:BP","regulation of cell motility",24936,23634,"GO:0040012;GO:0048870;GO:0050794","IEA,IEA,IEA,IEA,IMP ISS IEA,IEA,IMP,IMP,IEA,IDA ISS ISO IEA,IGI,IMP,IDA IEA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000021338,ENSMUSG00000024421,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000031465,ENSMUSG00000035042,ENSMUSG00000042429,ENSMUSG00000042524,ENSMUSG00000048376"
"Down-regulated",TRUE,0.0211660926167329,129,127,5,0.0393700787401575,0.0387596899224806,"GO:0019724","GO:BP","B cell mediated immunity",24936,5616,"GO:0002449;GO:0002460","IEA,IEA,IEA,IEA,IDA","ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000076612"
"Down-regulated",TRUE,0.0211660926167329,360,127,8,0.062992125984252,0.0222222222222222,"GO:0002443","GO:BP","leukocyte mediated immunity",24936,924,"GO:0002252","IMP,IEA,IEA,IDA,IEA,IEA,IMP,IDA","ENSMUSG00000020681,ENSMUSG00000022149,ENSMUSG00000022181,ENSMUSG00000029254,ENSMUSG00000029656,ENSMUSG00000035031,ENSMUSG00000053977,ENSMUSG00000076612"
"Down-regulated",TRUE,0.0211660926167329,549,127,10,0.078740157480315,0.0182149362477231,"GO:0032787","GO:BP","monocarboxylic acid metabolic process",24936,7321,"GO:0019752","IEA,IEA,ISS IEA,IEA,ISS,IDA,IEA,IMP IEA,IMP IGI IEA,IEA","ENSMUSG00000023057,ENSMUSG00000024665,ENSMUSG00000027261,ENSMUSG00000027983,ENSMUSG00000028603,ENSMUSG00000031767,ENSMUSG00000032080,ENSMUSG00000038754,ENSMUSG00000046402,ENSMUSG00000097148"
"Down-regulated",TRUE,0.0216062418966958,362,127,8,0.062992125984252,0.0220994475138122,"GO:0009615","GO:BP","response to virus",24936,3384,"GO:0051707","IMP,ISS,IDA,IMP IEA,IC IEA,IMP,IDA,IDA","ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000029417,ENSMUSG00000029771,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000053977,ENSMUSG00000078922"
"Down-regulated",TRUE,0.0231695146499125,2622,127,26,0.204724409448819,0.0099160945842868,"GO:0033036","GO:BP","macromolecule localization",24936,7480,"GO:0051179","IEA,IMP IEA,IMP IEA,ISS IEA,ISS IEA,ISS IEA,IEA,IEA,IMP,IEA,ISO IEA,ISS IEA,IEA,IEA,IEA,IDA IMP ISS ISO IEA,ISS IEA,IDA,IEA,IDA,IMP IEA,IEA,IEA,IDA,IMP,IEA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000001763,ENSMUSG00000002033,ENSMUSG00000019082,ENSMUSG00000020122,ENSMUSG00000020681,ENSMUSG00000023057,ENSMUSG00000023067,ENSMUSG00000023073,ENSMUSG00000023274,ENSMUSG00000028603,ENSMUSG00000028860,ENSMUSG00000029822,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000038375,ENSMUSG00000042524,ENSMUSG00000048376,ENSMUSG00000049723,ENSMUSG00000054422,ENSMUSG00000061536,ENSMUSG00000062515,ENSMUSG00000068747,ENSMUSG00000068877"
"Down-regulated",TRUE,0.0231695146499125,2766,127,27,0.21259842519685,0.00976138828633406,"GO:0051239","GO:BP","regulation of multicellular organismal process",24936,12691,"GO:0032501;GO:0050789","IEA,IMP,IEA,IEA,IMP,IMP,IGI,IDA IEA,IEA,IMP,ISS IEA,IDA TAS IEA,IMP IEA,IMP IEA,IDA IEA,ISS NAS IEA,IMP,IMP IGI IEA,IMP,IDA IMP ISS IEA,IMP,IDA,IMP,IGI,IMP,IDA,IEA","ENSMUSG00000000303,ENSMUSG00000000915,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020681,ENSMUSG00000022181,ENSMUSG00000023067,ENSMUSG00000023274,ENSMUSG00000024421,ENSMUSG00000029254,ENSMUSG00000029771,ENSMUSG00000031465,ENSMUSG00000031645,ENSMUSG00000032080,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000038754,ENSMUSG00000042429,ENSMUSG00000046402,ENSMUSG00000048376,ENSMUSG00000049723,ENSMUSG00000055003,ENSMUSG00000058799,ENSMUSG00000062515,ENSMUSG00000069170,ENSMUSG00000078672,ENSMUSG00000078817"
"Down-regulated",TRUE,0.0231695146499125,368,127,8,0.062992125984252,0.0217391304347826,"GO:0015711","GO:BP","organic anion transport",24936,4592,"GO:0006810","ISS IEA,IEA,IEA,IDA IEA,IEA,IMP,IEA,IDA","ENSMUSG00000019082,ENSMUSG00000020681,ENSMUSG00000023057,ENSMUSG00000041698,ENSMUSG00000042429,ENSMUSG00000044708,ENSMUSG00000054422,ENSMUSG00000062515"
"Down-regulated",TRUE,0.0231695146499125,892,127,13,0.102362204724409,0.0145739910313901,"GO:0007167","GO:BP","enzyme-linked receptor protein signaling pathway",24936,2597,"GO:0007166","IEA,ISO IEA,IDA IMP IGI ISO IEA,IGI,IEA,IDA,TAS IEA,IDA,IMP IEA,IMP,IEA,ISS IEA,IEA","ENSMUSG00000000915,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020427,ENSMUSG00000026043,ENSMUSG00000029254,ENSMUSG00000031465,ENSMUSG00000034220,ENSMUSG00000036040,ENSMUSG00000041567,ENSMUSG00000042379,ENSMUSG00000051225,ENSMUSG00000068747"
"Down-regulated",TRUE,0.0231695146499125,1005,127,14,0.110236220472441,0.0139303482587065,"GO:0071345","GO:BP","cellular response to cytokine stimulus",24936,15461,"GO:0034097","IEA,IEA,IEA,IEA,IEA,IEA,IMP,IDA IEA,IEA,ISS IEA,IMP,IDA,IMP,IDA","ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000023274,ENSMUSG00000024411,ENSMUSG00000029254,ENSMUSG00000029771,ENSMUSG00000032083,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000062515,ENSMUSG00000078817,ENSMUSG00000078922"
"Down-regulated",TRUE,0.0231695146499125,281,127,7,0.0551181102362205,0.0249110320284698,"GO:0051607","GO:BP","defense response to virus",24936,12899,"GO:0006952;GO:0009615","IMP,ISS,IDA,IMP IEA,IC,IMP,IDA","ENSMUSG00000022965,ENSMUSG00000022971,ENSMUSG00000029417,ENSMUSG00000029771,ENSMUSG00000035042,ENSMUSG00000049723,ENSMUSG00000053977"
"Down-regulated",TRUE,0.0231695146499125,285,127,7,0.0551181102362205,0.0245614035087719,"GO:0015849","GO:BP","organic acid transport",24936,4719,"GO:0006810","ISS IEA,IEA,IEA,IEA,IMP,IEA,IDA","ENSMUSG00000019082,ENSMUSG00000020681,ENSMUSG00000023057,ENSMUSG00000042429,ENSMUSG00000044708,ENSMUSG00000054422,ENSMUSG00000062515"
"Down-regulated",TRUE,0.0231695146499125,284,127,7,0.0551181102362205,0.0246478873239437,"GO:0046942","GO:BP","carboxylic acid transport",24936,11597,"GO:0015711;GO:0015849","ISS IEA,IEA,IEA,IEA,IMP,IEA,IDA","ENSMUSG00000019082,ENSMUSG00000020681,ENSMUSG00000023057,ENSMUSG00000042429,ENSMUSG00000044708,ENSMUSG00000054422,ENSMUSG00000062515"
"Down-regulated",TRUE,0.0232357297820595,1646,127,19,0.149606299212598,0.011543134872418,"GO:1901700","GO:BP","response to oxygen-containing compound",24936,20237,"GO:0042221","IEA,IEA,ISS IEA,IMP,IEA,IEA,IEA,IMP,ISS IEA,IDA,IEA,IEA,IEA,IMP,IEA,IMP,IEA,IMP IEA,IDA IEA","ENSMUSG00000000303,ENSMUSG00000001506,ENSMUSG00000020122,ENSMUSG00000020681,ENSMUSG00000021594,ENSMUSG00000022620,ENSMUSG00000025014,ENSMUSG00000026043,ENSMUSG00000028982,ENSMUSG00000029254,ENSMUSG00000029771,ENSMUSG00000031465,ENSMUSG00000032080,ENSMUSG00000041567,ENSMUSG00000041698,ENSMUSG00000048376,ENSMUSG00000054422,ENSMUSG00000068747,ENSMUSG00000072849"
"Down-regulated",TRUE,0.0235082242745955,34,127,3,0.0236220472440945,0.0882352941176471,"GO:1900026","GO:BP","positive regulation of substrate adhesion-dependent cell spreading",24936,19109,"GO:0010811;GO:0034446;GO:1900024","IMP IEA,IEA,ISS","ENSMUSG00000021338,ENSMUSG00000032083,ENSMUSG00000032482"
