"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000074240.5",149.41766049098,-4.28094486030592,0.719143735508192,1.05878757149054e-10,8.76987517303427e-08
"ENSMUSG00000031665.7",1298.41759312644,1.18967746239824,0.385467673712691,7.4120668098917e-05,0.00617569897929497
"ENSMUSG00000078964.2",1989.12412173479,0.620306827283491,0.209039519434974,0.00015296860341771,0.0107697545236239
"ENSMUSG00000056973.6",13601.2812988655,0.797436621259112,0.198837220958896,3.1020995505135e-06,0.000480007294184402
"ENSMUSG00000057074.6",6515.77803897125,1.00515842608844,0.139340541123,2.97178602968283e-14,6.97428651399398e-11
"ENSMUSG00000069922.12",19324.7001197202,-1.65241444137384,0.369011281074325,2.92205359259728e-07,7.34739939952899e-05
"ENSMUSG00000062181.14",5832.12215786549,-0.813558016052031,0.329868395419054,0.000476686619565336,0.0236166824288846
"ENSMUSG00000060560.8",25.8002518279474,-0.061069299664043,0.153324004393935,2.57783297672985e-06,0.000431338392975183
"ENSMUSG00000000303.12",1365.17892306206,-0.944843512033335,0.211094678208361,3.64842476432571e-07,8.70736764516445e-05
"ENSMUSG00000031767.13",4487.03784617169,-1.1918214876142,0.439867928778362,0.000223103899258803,0.0139623378020587
"ENSMUSG00000050578.10",12.1470570340485,-0.0466923445407895,0.143219619077031,0.000654455109699224,0.0289791899360842
"ENSMUSG00000049723.14",23.7691887192071,-3.25437138977324,0.942042410824302,2.10726857661846e-05,0.00230018983157864
"ENSMUSG00000049313.8",179.599347835755,0.960071080062366,0.455474907594767,0.00108007771736721,0.0432061770972944
"ENSMUSG00000032119.5",174.109888180471,0.978275814770804,0.27522523042746,1.68447755117515e-05,0.00192838442260953
"ENSMUSG00000002033.14",47.0300365722244,-1.99879745635101,0.656120967509729,7.73461624618693e-05,0.00636907200950632
"ENSMUSG00000032083.8",232313.156942782,-0.602991507801888,0.163967940355079,7.32296881371797e-06,0.000950985280061586
"ENSMUSG00000032080.6",2017.00161333888,-1.27433815958719,0.179319205257447,5.89436083330479e-14,1.18569278419664e-10
"ENSMUSG00000032386.15",1025.96813330531,-0.66757161473189,0.22808797740177,0.000158911438741189,0.0108783682606112
"ENSMUSG00000074213.3",31.1968401686963,2.65661301648278,0.789941032717043,2.7274291235277e-05,0.00280327952470026
"ENSMUSG00000111580.1",51.4930332929092,-2.23832560041164,0.602083294184088,7.36150809791299e-06,0.000950985280061586
"ENSMUSG00000032348.6",1314.08448048781,0.567980395818925,0.240231044766149,0.000849640385349583,0.0359272860844068
"ENSMUSG00000056131.13",325.151413711976,-1.31986480359649,0.215163223771847,4.08228928598885e-11,4.79022628633409e-08
"ENSMUSG00000032418.15",5535.69054000692,0.938038702809475,0.3696891592634,0.000423699447051338,0.0219342349776834
"ENSMUSG00000046402.10",742.676116329973,-0.901239263900911,0.226332652005971,3.18546903541427e-06,0.000485087166268175
"ENSMUSG00000032482.9",39.8247677857435,-0.0710412914158502,0.162134124813818,1.3019752398614e-07,3.81939861510175e-05
"ENSMUSG00000061536.13",356.877426113768,-1.0104629418849,0.267916631474029,7.04360871328772e-06,0.000926925741044901
"ENSMUSG00000020010.7",1920.87021517791,0.540176887191123,0.213270887012222,0.000588899323478426,0.0270989914179729
