"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000036339.18",686.143835921795,-0.485305409451455,0.208806509628749,0.00123711869164002,0.0463856391064413
"ENSMUSG00000036833.16",3011.32843146974,-0.540419863743037,0.236178592332087,0.00117812470317457,0.0450939502272392
"ENSMUSG00000036959.15",424.705569375652,-1.10535953336679,0.366246857465411,9.6026486129276e-05,0.00792919827600056
"ENSMUSG00000037370.13",1023.77767715479,0.862283335790897,0.284976356472592,0.000109931635198407,0.0086405089526534
"ENSMUSG00000037709.13",978.664802322857,0.930444289360266,0.292217987561729,6.33913506774319e-05,0.00554598852533865
"ENSMUSG00000037827.5",45.556662004824,9.58750139002788,2.87596783229145,4.26787564688862e-11,4.1819490838646e-08
"ENSMUSG00000037887.11",31.7368328742116,-0.141648533276859,0.274213833637071,0.000662984758851104,0.0304517187049798
"ENSMUSG00000038092.6",1049.71363997322,-0.0157966130877711,0.147118582479104,1.49432399712048e-05,0.00181517141402288
"ENSMUSG00000038370.6",307.689303822625,1.77868514692082,0.542523977354666,3.79820286926892e-05,0.0037217323848343
"ENSMUSG00000038375.15",3774.56558150092,-0.65966245364048,0.263384784773967,0.000565979290714745,0.0276370884216788
"ENSMUSG00000038510.12",145.13008907447,-0.797160379106967,0.346981163201244,0.000802402426376123,0.034892635688983
"ENSMUSG00000038641.12",4975.48913292111,0.60620023747578,0.252990402888947,0.00082615939662143,0.0355858752256081
"ENSMUSG00000038718.15",79.9572714012378,-1.40133379419183,0.525782760505341,0.000244839846768355,0.0153788720846209
"ENSMUSG00000038754.5",972.138713800025,-0.0382107763549286,0.153444496755833,5.20024933847894e-07,0.000123279459317683
"ENSMUSG00000038949.8",442.410799905785,0.880339913781104,0.383102402145386,0.000777995096216182,0.0344157747862259
"ENSMUSG00000039114.16",10082.2129946047,0.478078034955635,0.148439163645551,0.000103125450638404,0.00819317769450408
"ENSMUSG00000039128.13",788.968607691988,-0.537400918878449,0.203650374120817,0.00049344456883841,0.0245871101567626
"ENSMUSG00000039178.9",63.337442284519,-1.68431261305241,0.52786565222787,4.71554244285257e-05,0.00444288736057994
"ENSMUSG00000039450.11",1671.59981267141,0.666990767025746,0.174121446130968,7.59422313619085e-06,0.0010943126632915
"ENSMUSG00000039763.10",332.561041682678,-0.895342045424693,0.35960568207748,0.000471190169365766,0.0242152206620211
"ENSMUSG00000039824.4",27.3444592806159,1.63259529422625,0.749023426173846,0.000836393889064485,0.0358405754561802
"ENSMUSG00000039956.9",1205.99582483489,-0.678224295559618,0.276065280491677,0.000622975934692723,0.0296445671744316
"ENSMUSG00000040147.14",6315.43257047897,0.457368724827905,0.165354603823537,0.000433941946000987,0.0227788525797233
"ENSMUSG00000040181.14",6635.50394671228,0.608285280201303,0.16047879587796,9.71546454868525e-06,0.00131007245813372
"ENSMUSG00000040412.17",163.076949037741,-1.58822167349271,0.493398626795622,4.59764590058609e-05,0.00435975480302028
"ENSMUSG00000040435.12",369.570021867144,0.926074064381183,0.297973643499181,8.11086621890042e-05,0.00693101812124409
"ENSMUSG00000040441.11",108.04891676859,1.65291028334845,0.542303542214657,7.55378136588048e-05,0.00653091050092419
"ENSMUSG00000040506.16",971.383491393928,0.723528420409674,0.223342420947881,6.15079194972656e-05,0.00551245976079762
"ENSMUSG00000040584.8",419.374140760469,1.68735438078233,0.413812359682024,1.91355366471147e-06,0.000347227305727521
"ENSMUSG00000040612.13",1781.79571078722,1.18238823661118,0.536789246003598,0.000828028937757379,0.0355858752256081
